datetime,close,volume,tweet_count,tweet_weighted_count,tweet_weighted_happy,tweet_weighted_sad,label
2013-09-25 14:43:00+00:00,32.4142,40968.4,0,0,0,0,-0.04
2013-09-25 14:44:00+00:00,32.4142,30410.9,1,9.111,0,0,-0.06
2013-09-25 14:45:00+00:00,32.4042,150562,2,24.878,2.446,22.428,-0.04
2013-09-25 14:46:00+00:00,32.3745,77672.6,4,627.771,620.418,0,-0.01
2013-09-25 14:47:00+00:00,32.3745,57320.4,2,14.698,14.694,0,0.00
2013-09-25 14:48:00+00:00,32.3546,57965.3,3,126.871,15.777,32.388,0.03
2013-09-25 14:49:00+00:00,32.3348,29501.1,0,0,0,0,0.02
2013-09-25 14:50:00+00:00,32.3546,15596.4,3,48.815,48.811,0,0.03
2013-09-25 14:51:00+00:00,32.3546,44087.8,2,546.3,498.809,0,0.04
2013-09-25 14:52:00+00:00,32.3844,42087.8,1,80.27,0,0,0.01
2013-09-25 14:53:00+00:00,32.3745,29533.3,2,20.53,0,0,-0.01
2013-09-25 14:54:00+00:00,32.3546,47785.7,1,76.65,0,0,0.00
2013-09-25 14:55:00+00:00,32.3645,51930.9,0,0,0,0,-0.01
2013-09-25 14:56:00+00:00,32.3645,45361.4,2,48.637,24.675,0,-0.06
2013-09-25 14:57:00+00:00,32.3745,31313.7,3,1501.824,1501.821,0,-0.06
2013-09-25 14:58:00+00:00,32.3844,40319.5,0,0,0,0,-0.07
2013-09-25 14:59:00+00:00,32.3546,38533,4,202.048,202.045,0,-0.04
2013-09-25 15:00:00+00:00,32.3844,30392.8,0,0,0,0,-0.07
2013-09-25 15:01:00+00:00,32.3943,18085.1,1,24,23.997,0,-0.08
2013-09-25 15:02:00+00:00,32.3943,34587.3,1,29.155,29.152,0,-0.09
2013-09-25 15:03:00+00:00,32.3645,36233.7,2,37.469,16.276,21.19,-0.05
2013-09-25 15:04:00+00:00,32.3546,16481.1,0,0,0,0,0.02
2013-09-25 15:05:00+00:00,32.3546,470675,2,694.443,195.611,0,0.08
2013-09-25 15:06:00+00:00,32.305,256515,1,1.733,0,0,0.10
2013-09-25 15:07:00+00:00,32.3149,27564.5,0,0,0,0,0.10
2013-09-25 15:08:00+00:00,32.3149,25715.6,1,9.166,9.162,0,0.10
2013-09-25 15:09:00+00:00,32.3149,20047.9,0,0,0,0,0.10
2013-09-25 15:10:00+00:00,32.3149,42388.1,0,0,0,0,0.10
2013-09-25 15:11:00+00:00,32.3149,38532,0,0,0,0,0.10
2013-09-25 15:12:00+00:00,32.305,19152.2,0,0,0,0,0.10
2013-09-25 15:13:00+00:00,32.3149,74813.1,1,9.435,9.431,0,0.10
2013-09-25 15:14:00+00:00,32.3745,460762,1,22.805,22.801,0,0.10
2013-09-25 15:15:00+00:00,32.434,257915,0,0,0,0,0.09
2013-09-25 15:16:00+00:00,32.4439,58187,0,0,0,0,0.10
2013-09-25 15:17:00+00:00,32.4737,61791.1,3,1505.819,1494.998,10.817,0.07
2013-09-25 15:18:00+00:00,32.4936,54808.5,3,117.202,8.482,70.993,0.04
2013-09-25 15:19:00+00:00,32.5035,85598.3,0,0,0,0,0.02
2013-09-25 15:20:00+00:00,32.5035,112458,1,11.959,0,11.958,0.03
2013-09-25 15:21:00+00:00,32.5035,91790.9,6,139.655,92.04,47.61,-0.01
2013-09-25 15:22:00+00:00,32.5233,70291.1,5,264.654,1.997,67.033,-0.03
2013-09-25 15:23:00+00:00,32.5333,57875.6,1,15.907,0,15.905,-0.05
2013-09-25 15:24:00+00:00,32.5134,63697.4,0,0,0,0,-0.04
2013-09-25 15:25:00+00:00,32.5233,63700.5,0,0,0,0,-0.04
2013-09-25 15:26:00+00:00,32.5432,71741,3,271.328,0,0,-0.05
2013-09-25 15:27:00+00:00,32.5432,84151.4,1,10.955,10.951,0,-0.04
2013-09-25 15:28:00+00:00,32.5333,88422.5,2,158.374,158.37,0,-0.02
2013-09-25 15:29:00+00:00,32.5233,43904.5,2,22.87,20.22,0,0.00
2013-09-25 15:30:00+00:00,32.5333,42915,1,5.1,5.095,0,-0.01
2013-09-25 15:31:00+00:00,32.4936,72110.8,3,1526.759,1526.754,0,0.01
2013-09-25 15:32:00+00:00,32.4936,67811.4,2,22.437,0,10.816,0.01
2013-09-25 15:33:00+00:00,32.4836,58053,1,19.106,0,0,0.02
2013-09-25 15:34:00+00:00,32.4737,34976.3,0,0,0,0,0.02
2013-09-25 15:35:00+00:00,32.4836,33747,0,0,0,0,-0.01
2013-09-25 15:36:00+00:00,32.4936,76993.5,4,253.576,212.089,0,-0.02
2013-09-25 15:37:00+00:00,32.5035,76444.4,1,17.665,17.659,0,-0.01
2013-09-25 15:38:00+00:00,32.5134,38760.7,0,0,0,0,-0.05
2013-09-25 15:39:00+00:00,32.5233,28505.6,2,65.783,47.176,0,-0.06
2013-09-25 15:40:00+00:00,32.5233,62440,2,118.765,118.759,0,-0.08
2013-09-25 15:41:00+00:00,32.5035,62222.3,3,84.832,84.826,0,-0.05
2013-09-25 15:42:00+00:00,32.5035,41591.1,0,0,0,0,-0.05
2013-09-25 15:43:00+00:00,32.5035,34442.2,0,0,0,0,-0.05
2013-09-25 15:44:00+00:00,32.4936,33679.5,1,9.901,9.895,0,-0.02
2013-09-25 15:45:00+00:00,32.4737,29408.4,0,0,0,0,0.00
2013-09-25 15:46:00+00:00,32.4737,27863.7,3,527.466,524.631,2.827,-0.01
2013-09-25 15:47:00+00:00,32.4936,36897.7,2,51.23,11.828,0,-0.04
2013-09-25 15:48:00+00:00,32.4638,20879.2,2,48.968,44.166,0,-0.02
2013-09-25 15:49:00+00:00,32.4638,33911.2,0,0,0,0,-0.02
2013-09-25 15:50:00+00:00,32.4439,126197,5,156.13,91.883,0,-0.01
2013-09-25 15:51:00+00:00,32.4539,69623,2,12.411,12.406,0,-0.02
2013-09-25 15:52:00+00:00,32.4539,18858.9,0,0,0,0,-0.04
2013-09-25 15:53:00+00:00,32.4539,25012.3,5,112.135,67.498,0,-0.02
2013-09-25 15:54:00+00:00,32.4737,31131.3,3,617.58,617.575,0,-0.05
2013-09-25 15:55:00+00:00,32.4737,40454.5,0,0,0,0,-0.01
2013-09-25 15:56:00+00:00,32.4638,30823,5,100.434,100.429,0,-0.02
2013-09-25 15:57:00+00:00,32.4539,29001.3,2,147.919,24.184,0,0.00
2013-09-25 15:58:00+00:00,32.4439,31337.9,1,5.747,5.742,0,0.02
2013-09-25 15:59:00+00:00,32.4439,60735.1,1,13.002,0,0,0.01
2013-09-25 16:00:00+00:00,32.434,40545.2,1,78.252,78.247,0,0.03
2013-09-25 16:01:00+00:00,32.434,25663.2,7,1620.606,1618.152,0,0.02
2013-09-25 16:02:00+00:00,32.4142,42658.1,1,13.53,13.525,0,0.04
2013-09-25 16:03:00+00:00,32.434,19817.2,2,590.886,498.876,0,0.03
2013-09-25 16:04:00+00:00,32.4241,46910.1,1,124.376,124.372,0,0.02
2013-09-25 16:05:00+00:00,32.4638,52435.7,1,10.051,10.047,0,-0.01
2013-09-25 16:06:00+00:00,32.4439,36441.3,6,2128.402,513.12,1493.856,0.01
2013-09-25 16:07:00+00:00,32.4539,65595.7,2,31.894,31.89,0,0.01
2013-09-25 16:08:00+00:00,32.4638,70364.6,2,1650.155,1650.151,0,0.01
2013-09-25 16:09:00+00:00,32.4539,53739.5,4,1854.506,1854.502,0,0.01
2013-09-25 16:10:00+00:00,32.4638,21305.4,7,590.131,91.242,0,-0.03
2013-09-25 16:11:00+00:00,32.4539,23245,7,1593.315,99.425,0,-0.08
2013-09-25 16:12:00+00:00,32.4539,52558.6,7,749.046,553.417,0,-0.06
2013-09-25 16:13:00+00:00,32.4638,66372.6,1,12.207,12.203,0,-0.07
2013-09-25 16:14:00+00:00,32.4439,42421.3,3,74.54,74.536,0,-0.08
2013-09-25 16:15:00+00:00,32.4539,49951,5,790.161,650.517,0,-0.10
2013-09-25 16:16:00+00:00,32.4539,49667.8,6,493.88,236.517,0,-0.09
2013-09-25 16:17:00+00:00,32.4638,32153,3,576.675,576.671,0,-0.10
2013-09-25 16:18:00+00:00,32.4737,34751.6,4,1517.924,1517.92,0,-0.10
2013-09-25 16:19:00+00:00,32.4638,30897.6,4,91.552,91.548,0,-0.10
2013-09-25 16:20:00+00:00,32.434,95049.4,2,1992.834,0,0,-0.08
2013-09-25 16:21:00+00:00,32.3745,103409,3,57.732,22.8,0,-0.04
2013-09-25 16:22:00+00:00,32.3943,44216.8,6,85.168,45.731,0,-0.05
2013-09-25 16:23:00+00:00,32.3943,35294.7,3,562.511,562.507,0,-0.05
2013-09-25 16:24:00+00:00,32.3645,82348.8,0,0,0,0,-0.03
2013-09-25 16:25:00+00:00,32.3546,54758.2,5,219.419,219.415,0,-0.02
2013-09-25 16:26:00+00:00,32.3645,22889.3,3,561.132,561.128,0,-0.02
2013-09-25 16:27:00+00:00,32.3645,18625.2,6,47.622,47.618,0,-0.01
2013-09-25 16:28:00+00:00,32.3546,89679,1,46.01,0,46.01,0.00
2013-09-25 16:29:00+00:00,32.3546,52096.1,2,2988,1493.997,0,-0.03
2013-09-25 16:30:00+00:00,32.3546,41362.3,1,6.999,6.995,0,-0.03
2013-09-25 16:31:00+00:00,32.3348,38986.4,1,7.68,0,0,-0.03
2013-09-25 16:32:00+00:00,32.3447,39254.5,2,131.214,56.404,74.805,-0.04
2013-09-25 16:33:00+00:00,32.3447,38767.8,3,20.86,20.856,0,-0.03
2013-09-25 16:34:00+00:00,32.3348,29481.9,2,17.254,6.159,0,-0.02
2013-09-25 16:35:00+00:00,32.3348,13899.6,2,26.426,26.422,0,-0.02
2013-09-25 16:36:00+00:00,32.3447,27037.5,2,228.355,32.721,195.629,-0.04
2013-09-25 16:37:00+00:00,32.3546,49576.2,3,63.056,23.744,0,-0.06
2013-09-25 16:38:00+00:00,32.3546,130082,2,16.991,16.987,0,-0.05
2013-09-25 16:39:00+00:00,32.3248,79715,2,44.56,44.556,0,0.00
2013-09-25 16:40:00+00:00,32.3248,140025,1,21.33,21.326,0,-0.02
2013-09-25 16:41:00+00:00,32.305,126625,4,728.144,229.241,498.898,0.01
2013-09-25 16:42:00+00:00,32.305,61907,2,574.879,17.141,0,0.00
2013-09-25 16:43:00+00:00,32.3149,64057.1,1,10.815,10.811,0,-0.03
2013-09-25 16:44:00+00:00,32.3149,57350.7,3,25.945,25.941,0,-0.03
2013-09-25 16:45:00+00:00,32.3149,48578.6,5,652.973,95.229,0,0.00
2013-09-25 16:46:00+00:00,32.305,57316.4,3,36.05,36.046,0,0.02
2013-09-25 16:47:00+00:00,32.2951,36654.9,2,27.518,27.514,0,0.03
2013-09-25 16:48:00+00:00,32.305,31121.2,1,18.274,18.27,0,0.00
2013-09-25 16:49:00+00:00,32.3248,32774.7,1,4.47,4.466,0,-0.01
2013-09-25 16:50:00+00:00,32.305,22784.5,1,5.742,5.738,0,0.03
2013-09-25 16:51:00+00:00,32.3149,23765.9,4,42.297,42.293,0,0.02
2013-09-25 16:52:00+00:00,32.305,24516.5,4,1166.192,584.699,557.739,0.02
2013-09-25 16:53:00+00:00,32.2851,15107.7,1,24.492,0,0,0.05
2013-09-25 16:54:00+00:00,32.2851,31992.8,1,24.937,24.933,0,0.05
2013-09-25 16:55:00+00:00,32.3149,31130.3,2,499.901,499.897,0,0.02
2013-09-25 16:56:00+00:00,32.3248,17541,5,103.119,103.115,0,0.03
2013-09-25 16:57:00+00:00,32.3248,34901.7,5,93.593,93.589,0,0.02
2013-09-25 16:58:00+00:00,32.305,26482.3,2,27.865,27.861,0,0.05
2013-09-25 16:59:00+00:00,32.3149,51229.6,2,93.328,93.324,0,0.02
2013-09-25 17:00:00+00:00,32.3348,62002.7,3,506.779,7.868,498.906,0.00
2013-09-25 17:01:00+00:00,32.3348,31314.7,5,1076.117,605.956,14.317,0.02
2013-09-25 17:02:00+00:00,32.3248,13072.4,0,0,0,0,0.02
2013-09-25 17:03:00+00:00,32.3348,12406.4,2,23.364,11.527,0,-0.01
2013-09-25 17:04:00+00:00,32.3348,13821,2,211.294,15.647,0,-0.01
2013-09-25 17:05:00+00:00,32.3348,31317.7,3,1557.607,1557.602,0,-0.02
2013-09-25 17:06:00+00:00,32.3546,22368.4,3,472.616,446.901,0,-0.04
2013-09-25 17:07:00+00:00,32.3447,10566.5,0,0,0,0,-0.07
2013-09-25 17:08:00+00:00,32.3546,28717.2,1,1.413,1.408,0,-0.06
2013-09-25 17:09:00+00:00,32.3348,44184.6,3,53.164,21.902,0,-0.05
2013-09-25 17:10:00+00:00,32.3348,30668.8,2,21.846,5.378,0,-0.05
2013-09-25 17:11:00+00:00,32.3546,14911.2,4,236.808,233.485,0,-0.06
2013-09-25 17:12:00+00:00,32.3447,39123.5,3,210.688,210.681,0,-0.04
2013-09-25 17:13:00+00:00,32.3248,52268.4,4,65.452,65.445,0,-0.02
2013-09-25 17:14:00+00:00,32.3248,55647.9,3,1514.149,19.909,0,0.00
2013-09-25 17:15:00+00:00,32.3149,37433.8,2,23.212,23.205,0,-0.01
2013-09-25 17:16:00+00:00,32.3149,60612.2,3,11.074,11.067,0,-0.02
2013-09-25 17:17:00+00:00,32.2752,72874.5,5,536.767,521.075,0,0.02
2013-09-25 17:18:00+00:00,32.2951,35421.6,2,17.606,17.599,0,0.00
2013-09-25 17:19:00+00:00,32.2851,16673.5,0,0,0,0,0.01
2013-09-25 17:20:00+00:00,32.2851,43850.1,1,3.741,3.734,0,-0.04
2013-09-25 17:21:00+00:00,32.2951,26879.3,1,21.702,21.695,0,-0.07
2013-09-25 17:22:00+00:00,32.305,12859.8,1,13.266,13.259,0,-0.06
2013-09-25 17:23:00+00:00,32.305,13868.4,1,68.051,68.044,0,-0.09
2013-09-25 17:24:00+00:00,32.3248,23735.7,1,68.804,0,0,-0.10
2013-09-25 17:25:00+00:00,32.305,23168.4,1,68.051,0,0,-0.06
2013-09-25 17:26:00+00:00,32.2951,13553,1,195.645,0,0,-0.05
2013-09-25 17:27:00+00:00,32.2951,5476.22,2,22.142,22.135,0,-0.07
2013-09-25 17:28:00+00:00,32.2951,10950.4,2,20,19.993,0,-0.07
2013-09-25 17:29:00+00:00,32.2951,60376.4,3,42.406,17.179,0,-0.08
2013-09-25 17:30:00+00:00,32.2455,56427.7,2,142.946,142.939,0,-0.02
2013-09-25 17:31:00+00:00,32.2256,73743.1,0,0,0,0,0.00
2013-09-25 17:32:00+00:00,32.2455,103582,2,36.406,36.399,0,-0.01
2013-09-25 17:33:00+00:00,32.2157,84945.4,2,218.3,14.825,0,-0.02
2013-09-25 17:34:00+00:00,32.2554,95428.3,1,21.354,21.347,0,-0.06
2013-09-25 17:35:00+00:00,32.2455,73380.3,1,17.407,0,17.406,-0.06
2013-09-25 17:36:00+00:00,32.2455,40445.4,1,32.109,32.102,0,-0.05
2013-09-25 17:37:00+00:00,32.2256,45192.2,1,7.681,0,0,-0.03
2013-09-25 17:38:00+00:00,32.2256,33358.1,1,12.124,12.117,0,-0.04
2013-09-25 17:39:00+00:00,32.2157,37454.9,1,19.131,0,0,-0.02
2013-09-25 17:40:00+00:00,32.2256,28411.9,1,32.326,32.319,0,-0.04
2013-09-25 17:41:00+00:00,32.2256,39970.9,1,37,36.993,0,-0.05
2013-09-25 17:42:00+00:00,32.2355,73772.3,1,3.873,0,0,-0.07
2013-09-25 17:43:00+00:00,32.1958,71571.7,2,389.565,389.558,0,-0.01
2013-09-25 17:44:00+00:00,32.1958,48454.7,2,88.581,88.574,0,-0.03
2013-09-25 17:45:00+00:00,32.1859,43146.8,2,137.229,137.222,0,0.03
2013-09-25 17:46:00+00:00,32.1958,45483.3,3,447.962,6.921,0,0.03
2013-09-25 17:47:00+00:00,32.1958,59884.7,2,35.494,0,0,0.04
2013-09-25 17:48:00+00:00,32.1859,47090.4,1,27.349,0,27.349,0.04
2013-09-25 17:49:00+00:00,32.1958,45654.6,0,0,0,0,0.05
2013-09-25 17:50:00+00:00,32.1859,44947.3,1,6.082,0,0,0.07
2013-09-25 17:51:00+00:00,32.176,107595,1,20.469,0,0,0.07
2013-09-25 17:52:00+00:00,32.1661,83145.8,1,78.262,78.255,0,0.08
2013-09-25 17:53:00+00:00,32.1859,70359.6,2,448.269,15.709,0,0.05
2013-09-25 17:54:00+00:00,32.1661,79656.6,1,19.596,19.589,0,0.07
2013-09-25 17:55:00+00:00,32.2157,95883.7,1,4.123,4.116,0,0.01
2013-09-25 17:56:00+00:00,32.2256,42842.5,3,43.774,43.767,0,-0.01
2013-09-25 17:57:00+00:00,32.2355,23893.8,1,41.012,41.005,0,-0.02
2013-09-25 17:58:00+00:00,32.2256,75702.8,1,7.937,7.93,0,0.00
2013-09-25 17:59:00+00:00,32.2455,48238.1,1,15.231,15.224,0,-0.03
2013-09-25 18:00:00+00:00,32.2554,61680.3,1,18.275,18.268,0,-0.03
2013-09-25 18:01:00+00:00,32.2455,32861.3,5,642.448,642.441,0,-0.02
2013-09-25 18:02:00+00:00,32.2455,49431.1,3,561.182,0,0,-0.04
2013-09-25 18:03:00+00:00,32.2355,86108.1,2,315.035,0,0,-0.01
2013-09-25 18:04:00+00:00,32.2355,69827.6,5,1034.535,1003.271,31.256,-0.02
2013-09-25 18:05:00+00:00,32.2256,42770.9,1,17.52,17.513,0,-0.01
2013-09-25 18:06:00+00:00,32.2157,38167.3,5,645.903,645.896,0,0.03
2013-09-25 18:07:00+00:00,32.2157,34393.9,2,84.686,84.679,0,0.04
2013-09-25 18:08:00+00:00,32.2256,81749.3,7,135.853,33.193,49.988,0.03
2013-09-25 18:09:00+00:00,32.2157,58067.1,1,31.542,31.535,0,0.03
2013-09-25 18:10:00+00:00,32.2256,18694.7,6,537.433,208.222,273.152,0.03
2013-09-25 18:11:00+00:00,32.2256,23570.4,2,31.96,18.992,0,0.04
2013-09-25 18:12:00+00:00,32.2058,42575.5,5,654.541,36.013,361.274,0.05
2013-09-25 18:13:00+00:00,32.2256,38192.5,5,112.314,95.753,0,0.02
2013-09-25 18:14:00+00:00,32.2157,35789.4,5,39.716,31.899,7.809,0.02
2013-09-25 18:15:00+00:00,32.2157,25484.8,5,69.677,54.703,14.965,0.02
2013-09-25 18:16:00+00:00,32.2455,41691.8,4,82.475,0,82.473,0.00
2013-09-25 18:17:00+00:00,32.2554,34908.8,5,76.936,66.392,0,-0.01
2013-09-25 18:18:00+00:00,32.2554,46484.9,2,23.319,23.31,0,-0.01
2013-09-25 18:19:00+00:00,32.2455,40174.4,6,180.249,104.236,56.87,0.00
2013-09-25 18:20:00+00:00,32.2554,32729.3,5,26.485,18.229,8.244,-0.02
2013-09-25 18:21:00+00:00,32.2653,16442.8,3,115.889,78.253,0,-0.02
2013-09-25 18:22:00+00:00,32.2554,18349.1,0,0,0,0,0.01
2013-09-25 18:23:00+00:00,32.2455,17102.7,2,531.733,498.983,0,0.04
2013-09-25 18:24:00+00:00,32.2355,21540.1,1,24.96,0,24.958,0.05
2013-09-25 18:25:00+00:00,32.2355,31679.4,4,160.566,39.124,0,0.06
2013-09-25 18:26:00+00:00,32.2455,21046.4,2,30.853,30.844,0,0.02
2013-09-25 18:27:00+00:00,32.2455,16926.4,6,70.822,8.115,10.768,0.01
2013-09-25 18:28:00+00:00,32.2455,29120.2,6,43.185,32.406,10.769,0.03
2013-09-25 18:29:00+00:00,32.2455,29940.4,2,139.132,139.124,0,0.05
2013-09-25 18:30:00+00:00,32.2355,32710.2,2,7.623,4.787,0,0.07
2013-09-25 18:31:00+00:00,32.2455,29022.4,2,444.372,444.364,0,0.06
2013-09-25 18:32:00+00:00,32.2653,28134.8,0,0,0,0,0.04
2013-09-25 18:33:00+00:00,32.2851,35061.9,0,0,0,0,0.02
2013-09-25 18:34:00+00:00,32.2851,27358.9,2,41.207,0,0,0.01
2013-09-25 18:35:00+00:00,32.2951,36007,2,17.368,2.227,0,0.03
2013-09-25 18:36:00+00:00,32.2653,39504.3,2,12.416,8.535,0,0.04
2013-09-25 18:37:00+00:00,32.2554,28482.4,1,4.898,4.89,0,0.06
2013-09-25 18:38:00+00:00,32.2752,22533.6,6,135.216,85.659,0,0.05
2013-09-25 18:39:00+00:00,32.2951,16433.7,3,66.891,66.884,0,0.02
2013-09-25 18:40:00+00:00,32.305,24402.7,1,16.821,16.814,0,0.04
2013-09-25 18:41:00+00:00,32.305,44583.6,2,515.2,16.178,0,0.05
2013-09-25 18:42:00+00:00,32.305,56024.7,5,706.903,648.427,0,0.02
2013-09-25 18:43:00+00:00,32.305,53017.1,1,43.022,0,0,0.02
2013-09-25 18:44:00+00:00,32.2951,35550.6,4,99.907,0,0,0.03
2013-09-25 18:45:00+00:00,32.3248,55495.7,2,38.223,3.734,0,0.00
2013-09-25 18:46:00+00:00,32.305,33676.5,8,591.827,459.801,0,0.03
2013-09-25 18:47:00+00:00,32.3149,11062.3,2,15.523,15.516,0,0.02
2013-09-25 18:48:00+00:00,32.3248,13243.7,4,157.807,50.555,0,-0.01
2013-09-25 18:49:00+00:00,32.3149,42299.4,4,52.209,23.209,0,-0.03
2013-09-25 18:50:00+00:00,32.3447,31644.2,5,201.482,139.046,0,-0.06
2013-09-25 18:51:00+00:00,32.3546,27274.3,4,91.462,91.455,0,-0.07
2013-09-25 18:52:00+00:00,32.3248,36757.7,7,207.253,153.84,19.104,-0.05
2013-09-25 18:53:00+00:00,32.3248,18928.5,8,146.184,55.342,0,-0.05
2013-09-25 18:54:00+00:00,32.3248,6706.48,3,128.323,113.527,0,-0.07
2013-09-25 18:55:00+00:00,32.3248,14759.1,4,87.66,22.019,0,-0.06
2013-09-25 18:56:00+00:00,32.3348,22915.5,0,0,0,0,-0.07
2013-09-25 18:57:00+00:00,32.3348,34202.4,0,0,0,0,-0.05
2013-09-25 18:58:00+00:00,32.3149,25320.6,2,57.894,57.887,0,-0.02
2013-09-25 18:59:00+00:00,32.2851,32658.8,0,0,0,0,0.02
2013-09-25 19:00:00+00:00,32.2851,17739.5,0,0,0,0,0.06
2013-09-25 19:01:00+00:00,32.2851,22482.2,5,549.976,113.631,0,0.07
2013-09-25 19:02:00+00:00,32.2752,49304.1,5,126.271,111.662,0,0.09
2013-09-25 19:03:00+00:00,32.2752,52710.7,4,229.283,16.302,0,0.09
2013-09-25 19:04:00+00:00,32.2554,49534.8,1,103.928,103.92,0,0.10
2013-09-25 19:05:00+00:00,32.2653,29276.4,5,178.426,160.773,0,0.10
2013-09-25 19:06:00+00:00,32.2653,25769,4,605.397,605.39,0,0.10
2013-09-25 19:07:00+00:00,32.2851,20690.7,10,259.454,259.447,0,0.08
2013-09-25 19:08:00+00:00,32.2951,44728.7,2,565.404,557.847,0,0.06
2013-09-25 19:09:00+00:00,32.305,68079.4,2,30.449,24.118,0,0.03
2013-09-25 19:10:00+00:00,32.3447,57433.3,2,607.995,557.849,0,-0.02
2013-09-25 19:11:00+00:00,32.3546,74428.2,2,39.005,29.725,0,-0.05
2013-09-25 19:12:00+00:00,32.3645,46899,2,25.854,25.848,0,-0.07
2013-09-25 19:13:00+00:00,32.3645,60609.2,0,0,0,0,-0.06
2013-09-25 19:14:00+00:00,32.3645,68025,6,1651.066,77.264,1494.867,-0.05
2013-09-25 19:15:00+00:00,32.3745,48227,4,478.772,440.951,0,-0.09
2013-09-25 19:16:00+00:00,32.3745,44041.5,7,1003.004,31.773,0,-0.08
2013-09-25 19:17:00+00:00,32.3645,72305.2,7,163.707,109.003,37.814,-0.06
2013-09-25 19:18:00+00:00,32.3546,94001.5,3,1509.507,1509.5,0,-0.06
2013-09-25 19:19:00+00:00,32.3348,45594.2,2,116.171,0,0,-0.02
2013-09-25 19:20:00+00:00,32.3248,31433.6,3,159.809,25.702,0,-0.02
2013-09-25 19:21:00+00:00,32.305,27652.1,2,28.911,0,0,-0.01
2013-09-25 19:22:00+00:00,32.2951,51441.2,3,207.73,169.918,0,0.01
2013-09-25 19:23:00+00:00,32.305,25497.9,1,3.871,3.865,0,0.00
2013-09-25 19:24:00+00:00,32.3149,115380,1,175.167,175.161,0,0.00
2013-09-25 19:25:00+00:00,32.2851,79377.5,0,0,0,0,0.03
2013-09-25 19:26:00+00:00,32.2951,28210.3,1,17.606,17.6,0,0.02
2013-09-25 19:27:00+00:00,32.305,34109.7,3,51.915,38.382,0,0.01
2013-09-25 19:28:00+00:00,32.2951,28051.1,2,38.085,0,0,0.03
2013-09-25 19:29:00+00:00,32.3149,17031.2,5,183.156,172.807,0,0.00
2013-09-25 19:30:00+00:00,32.305,30649.7,3,16.97,0,0,0.01
2013-09-25 19:31:00+00:00,32.2951,26336.2,2,404.821,404.815,0,0.02
2013-09-25 19:32:00+00:00,32.305,31383.2,1,21.401,21.395,0,0.01
2013-09-25 19:33:00+00:00,32.305,77680.7,1,9.798,0,0,0.01
2013-09-25 19:34:00+00:00,32.3149,49185.2,1,14.832,0,0,0.03
2013-09-25 19:35:00+00:00,32.3149,58882.2,1,7.141,0,0,-0.01
2013-09-25 19:36:00+00:00,32.3149,43814.8,2,69.834,65.705,0,-0.01
2013-09-25 19:37:00+00:00,32.3149,46875.8,2,27.086,3.31,0,0.00
2013-09-25 19:38:00+00:00,32.3248,32007.9,1,3.605,3.599,0,-0.02
2013-09-25 19:39:00+00:00,32.3149,54268.5,4,208.494,199.854,8.632,-0.01
2013-09-25 19:40:00+00:00,32.3149,46662.2,1,9.798,9.791,0,-0.03
2013-09-25 19:41:00+00:00,32.3149,62687.8,4,91.6,49.832,0,-0.06
2013-09-25 19:42:00+00:00,32.3149,42186.5,2,15.591,0,5.999,-0.07
2013-09-25 19:43:00+00:00,32.3149,131486,0,0,0,0,-0.07
2013-09-25 19:44:00+00:00,32.3447,121794,2,94.097,4.576,89.514,-0.08
2013-09-25 19:45:00+00:00,32.305,74201.5,1,18.082,0,18.082,-0.05
2013-09-25 19:46:00+00:00,32.305,63767,3,55.217,34.717,0,-0.03
2013-09-25 19:47:00+00:00,32.3149,44582.6,7,135.89,135.884,0,-0.02
2013-09-25 19:48:00+00:00,32.305,66669.8,2,24.057,24.051,0,-0.01
2013-09-25 19:49:00+00:00,32.305,106332,4,20.498,20.492,0,-0.05
2013-09-25 19:50:00+00:00,32.2851,240184,1,9.326,0,0,-0.04
2013-09-25 19:51:00+00:00,32.2554,148559,4,76.33,9.32,38.755,0.10
2013-09-25 19:52:00+00:00,32.2455,143192,1,89.514,0,0,0.10
2013-09-25 19:53:00+00:00,32.2455,121760,4,456.887,435.064,0,0.10
2013-09-25 19:54:00+00:00,32.2653,66979.1,0,0,0,0,0.10
2013-09-25 19:55:00+00:00,32.2554,123596,3,1604.271,1105.198,0,0.10
2013-09-25 19:56:00+00:00,32.2752,123073,3,56.378,34.056,0,0.10
2013-09-25 19:57:00+00:00,32.2951,122289,2,45.144,0,17.832,0.10
2013-09-25 19:58:00+00:00,32.2951,1186450,3,1061.332,499.063,562.262,0.10
2013-09-25 19:59:00+00:00,32.2554,1012810,1,20.493,0,0,0.10
2013-09-25 20:00:00+00:00,32.2455,1649050,3,646.776,646.769,0,0.10
2013-09-26 13:30:00+00:00,32.5134,260367,0,0,0,0,-0.10
2013-09-26 13:31:00+00:00,32.4936,84427.5,0,0,0,0,-0.07
2013-09-26 13:32:00+00:00,32.4836,93418.1,2,75.768,75.768,0,-0.03
2013-09-26 13:33:00+00:00,32.5333,95530,4,262.151,18.82,0,-0.10
2013-09-26 13:34:00+00:00,32.5333,98002.7,0,0,0,0,-0.10
2013-09-26 13:35:00+00:00,32.4936,78103.9,1,32.481,32.481,0,0.03
2013-09-26 13:36:00+00:00,32.5233,45627.4,1,2.45,2.45,0,-0.10
2013-09-26 13:37:00+00:00,32.5333,55468.5,3,20.234,17.234,0,-0.10
2013-09-26 13:38:00+00:00,32.5035,93399,1,2.829,0,0,0.09
