Datetime	Close	Volume	MSFT-count	MSFT-followers	MSFT-followers happy	MSFT-followers sad
2013-10-14 16:18:00+00:00	34,0121	198341	3	643,404	63,231	-0,003
2013-10-14 16:19:00+00:00	34,022	62772,5	3	43,172	26,721	12,326
2013-10-14 16:20:00+00:00	34,022	48482,9	2	47,714	28,583	-0,003
2013-10-14 16:21:00+00:00	34,0418	59820,3	0	0	0	-0,003
2013-10-14 16:22:00+00:00	34,0319	41839,9	7	1902,309	1902,309	-0,003
2013-10-14 16:23:00+00:00	34,0021	26702	23	1096,319	960,965	57,971
2013-10-14 16:24:00+00:00	33,9823	41404,6	14	284,034	252,593	-0,003
2013-10-14 16:25:00+00:00	34,0121	89002,9	6	87,411	87,41	-0,003
2013-10-14 16:26:00+00:00	34,0121	63450,6	10	362,863	299,751	63,108
2013-10-14 16:27:00+00:00	34,022	47888,4	9	730,987	688,103	-0,003
2013-10-14 16:28:00+00:00	34,0021	36628,7	5	694,045	694,044	-0,003
2013-10-14 16:29:00+00:00	34,0021	69764,1	7	149,333	72,004	-0,003
2013-10-14 16:30:00+00:00	34,0121	57605,6	6	105,163	38,168	49,272
2013-10-14 16:31:00+00:00	34,0319	79631,4	3	33,754	33,753	-0,003
2013-10-14 16:32:00+00:00	34,022	54992,9	6	973,306	738,445	180,433
2013-10-14 16:33:00+00:00	34,0319	33895,1	3	33,322	33,32	-0,003
2013-10-14 16:34:00+00:00	34,0319	19687,2	5	48,92	48,918	-0,003
2013-10-14 16:35:00+00:00	34,0319	25157,4	4	678,004	678,002	-0,003
2013-10-14 16:36:00+00:00	34,0617	43148,8	8	275,289	236,054	28,139
2013-10-14 16:37:00+00:00	34,0716	65867,8	4	55,094	55,092	-0,003
2013-10-14 16:38:00+00:00	34,0716	48717,7	5	736,743	156,552	-0,003
2013-10-14 16:39:00+00:00	34,0617	23905,9	5	78,806	78,805	-0,003
2013-10-14 16:40:00+00:00	34,0518	26021,9	5	681,356	608,505	72,847
2013-10-14 16:41:00+00:00	34,0319	55170,3	7	95,295	50,307	30,219
2013-10-14 16:42:00+00:00	34,0518	49678,9	8	1846,552	1823,561	22,986
2013-10-14 16:43:00+00:00	34,0319	55330,5	4	99,52	99,518	-0,004
2013-10-14 16:44:00+00:00	34,0418	24732,2	7	203,922	20,672	31,745
2013-10-14 16:45:00+00:00	34,0418	16434,7	4	105,13	105,128	-0,004
2013-10-14 16:46:00+00:00	34,0319	85725,2	1	9,901	9,899	-0,004
2013-10-14 16:47:00+00:00	34,0418	52697,6	2	583,207	583,205	-0,004
2013-10-14 16:48:00+00:00	34,0418	68544,9	0	0,002	0	-0,004
2013-10-14 16:49:00+00:00	34,022	40826,3	6	56,652	16,039	36,779
2013-10-14 16:50:00+00:00	34,022	12230,1	3	10,956	3,606	-0,004
2013-10-14 16:51:00+00:00	34,022	13204,4	6	147,576	147,574	-0,004
2013-10-14 16:52:00+00:00	34,0121	19258	3	157,941	151,535	6,399
2013-10-14 16:53:00+00:00	34,0319	90683,6	3	42,865	30,282	10,34
2013-10-14 16:54:00+00:00	34,0319	143514	1	15,003	0	-0,004
2013-10-14 16:55:00+00:00	34,0418	71070,9	3	768,596	768,593	-0,004
2013-10-14 16:56:00+00:00	34,0418	43336,2	4	145,768	145,765	-0,004
2013-10-14 16:57:00+00:00	34,0518	57063,5	1	17,779	17,776	-0,004
2013-10-14 16:58:00+00:00	34,0418	30439,1	1	33,184	33,181	-0,004
2013-10-14 16:59:00+00:00	34,0617	40935,1	2	32,127	32,124	-0,004
2013-10-14 17:00:00+00:00	34,0319	30094,5	3	163,313	163,31	-0,004
2013-10-14 17:01:00+00:00	34,0319	61701,4	6	303,762	246,706	57,049
2013-10-14 17:02:00+00:00	34,0418	12266,3	1	14,903	14,899	-0,004
2013-10-14 17:03:00+00:00	34,0319	54457,9	3	52,322	23,3	-0,004
2013-10-14 17:04:00+00:00	34,0418	96290,8	4	371,217	342,646	28,562
2013-10-14 17:05:00+00:00	34,0418	54321,9	3	218,416	218,411	-0,004
2013-10-14 17:06:00+00:00	34,0418	32346,5	5	536,287	520,314	15,965
2013-10-14 17:07:00+00:00	34,0418	17296,2	4	77,798	54,859	22,931
2013-10-14 17:08:00+00:00	34,0319	12892	6	446,827	225,264	-0,004
2013-10-14 17:09:00+00:00	34,0418	9189,17	5	266,771	64,403	-0,004
2013-10-14 17:10:00+00:00	34,0418	69866,9	1	37,031	37,027	-0,004
2013-10-14 17:11:00+00:00	34,0418	77025,8	6	520,361	26,5	-0,004
2013-10-14 17:12:00+00:00	34,0617	89867,4	7	261,324	142,57	1,41
2013-10-14 17:13:00+00:00	34,0617	58827,8	2	1602,313	1602,309	-0,004
2013-10-14 17:14:00+00:00	34,0518	33823,6	3	43,488	21,307	-0,004
2013-10-14 17:15:00+00:00	34,0518	33033,6	2	17,356	13,747	-0,004
2013-10-14 17:16:00+00:00	34,0617	27897	3	41,317	34,457	-0,004
2013-10-14 17:17:00+00:00	34,0617	23447,5	3	25,457	11,488	-0,004
2013-10-14 17:18:00+00:00	34,0617	10175,6	0	0,004	-0,001	-0,004
2013-10-14 17:19:00+00:00	34,0617	22553,8	1	114,503	114,498	-0,004
2013-10-14 17:20:00+00:00	34,0716	19436,3	2	1608,694	1608,689	-0,004
2013-10-14 17:21:00+00:00	34,0518	21789	5	475,683	22,711	-0,004
2013-10-14 17:22:00+00:00	34,0518	15199,4	6	194,062	15,556	4,792
2013-10-14 17:23:00+00:00	34,0518	9573,06	6	168,367	135,908	13,45
2013-10-14 17:24:00+00:00	34,0518	18476,1	4	246,175	234,465	-0,004
2013-10-14 17:25:00+00:00	34,0518	17483,6	2	542,522	510,144	32,369
2013-10-14 17:26:00+00:00	34,0617	8167,48	1	114,503	114,498	-0,004
2013-10-14 17:27:00+00:00	34,0617	17106,8	2	239,992	239,987	-0,004
2013-10-14 17:28:00+00:00	34,0617	25131,2	2	20,881	20,876	-0,004
2013-10-14 17:29:00+00:00	34,0716	14565,6	2	22,269	22,264	-0,004
2013-10-14 17:30:00+00:00	34,0617	48687,5	4	169,358	123,609	-0,004
2013-10-14 17:31:00+00:00	34,0617	58354,2	3	50,547	9,95	-0,004
2013-10-14 17:32:00+00:00	34,0716	26263,7	4	84,726	46,367	-0,004
2013-10-14 17:33:00+00:00	34,0716	13195,3	2	17,827	9,22	-0,004
2013-10-14 17:34:00+00:00	34,0815	17779,8	3	1735,229	1702,851	-0,004
2013-10-14 17:35:00+00:00	34,0815	87672,9	0	0,006	0	-0,004
2013-10-14 17:36:00+00:00	34,0518	54084,1	2	694,782	694,776	-0,004
2013-10-14 17:37:00+00:00	34,0518	28429	4	100,412	21,84	66,233
2013-10-14 17:38:00+00:00	34,0617	32525,8	1	202,387	202,38	-0,004
2013-10-14 17:39:00+00:00	34,0716	35206	1	580,288	580,281	-0,004
2013-10-14 17:40:00+00:00	34,0815	44509	1	5,483	-0,001	-0,004
2013-10-14 17:41:00+00:00	34,0716	46105	4	626,008	623,173	2,824
2013-10-14 17:42:00+00:00	34,0914	28982,1	1	6,251	6,244	-0,004
2013-10-14 17:43:00+00:00	34,0914	17346,6	4	127,311	-0,001	110,883
2013-10-14 17:44:00+00:00	34,0815	85821	0	0,006	-0,001	-0,004
2013-10-14 17:45:00+00:00	34,1014	84078,9	4	45,37	30,913	-0,004
2013-10-14 17:46:00+00:00	34,1113	30604,4	4	722,004	660,441	-0,004
2013-10-14 17:47:00+00:00	34,1014	16801,5	2	16,762	9,898	6,852
2013-10-14 17:48:00+00:00	34,1113	57338,6	5	896,478	782,674	-0,004
2013-10-14 17:49:00+00:00	34,1113	17165,2	3	1637,451	34,884	1588,413
2013-10-14 17:50:00+00:00	34,1014	13685	2	32,108	14,351	17,745
2013-10-14 17:51:00+00:00	34,0914	36888,7	7	107,151	52,821	29,804
2013-10-14 17:52:00+00:00	34,0914	38486,7	3	481,354	-0,001	25,843
2013-10-14 17:53:00+00:00	34,0716	35362,2	1	202,402	202,395	-0,003
2013-10-14 17:54:00+00:00	34,0815	40763,8	3	588,858	588,851	-0,003
2013-10-14 17:55:00+00:00	34,0815	47470,3	2	32,436	32,429	-0,003
2013-10-14 17:56:00+00:00	34,1014	51315,2	1	20,081	-0,001	20,072
2013-10-14 17:57:00+00:00	34,1113	91902,7	1	21,616	21,609	-0,003
2013-10-14 17:58:00+00:00	34,1113	59041,4	0	0,006	-0,001	-0,003
2013-10-14 17:59:00+00:00	34,1113	38673,1	1	15,69	15,683	-0,003
2013-10-14 18:00:00+00:00	34,1014	52055,8	1	5,837	5,83	-0,003
2013-10-14 18:01:00+00:00	34,1311	62365,4	12	1595,567	1595,56	-0,003
2013-10-14 18:02:00+00:00	34,1411	92812,6	1	2,834	2,827	-0,003
2013-10-14 18:03:00+00:00	34,1311	62752,3	3	102,3	102,293	-0,003
2013-10-14 18:04:00+00:00	34,151	44719,6	5	191,286	191,279	-0,003
2013-10-14 18:05:00+00:00	34,1311	89574,2	3	53,284	53,277	-0,003
2013-10-14 18:06:00+00:00	34,1311	95424,2	8	682,756	682,749	-0,003
2013-10-14 18:07:00+00:00	34,1212	86490	1	18,033	18,026	-0,003
2013-10-14 18:08:00+00:00	34,1411	40778,9	1	13,158	13,151	-0,003
2013-10-14 18:09:00+00:00	34,1311	8459,67	1	92,811	-0,002	-0,003
2013-10-14 18:10:00+00:00	34,1212	57107,8	4	153,053	153,046	-0,003
2013-10-14 18:11:00+00:00	34,1113	32979,2	1	23,691	-0,002	-0,003
2013-10-14 18:12:00+00:00	34,1014	32913,7	3	138,876	138,868	-0,003
2013-10-14 18:13:00+00:00	34,1113	27102	7	253,375	248,468	-0,003
2013-10-14 18:14:00+00:00	34,1014	36858,4	7	373,728	251,315	122,402
2013-10-14 18:15:00+00:00	34,1311	52018,5	5	581,817	-0,002	32,524
2013-10-14 18:16:00+00:00	34,1311	34670	4	481,27	481,262	-0,003
2013-10-14 18:17:00+00:00	34,1311	19945,1	3	92,114	92,106	-0,003
2013-10-14 18:18:00+00:00	34,1411	17047,3	3	1950,933	1746,707	204,215
2013-10-14 18:19:00+00:00	34,151	124723	6	150,166	128,641	21,514
2013-10-14 18:20:00+00:00	34,1808	127917	5	60,673	60,665	-0,003
2013-10-14 18:21:00+00:00	34,1808	43643,5	3	25,524	25,516	-0,003
2013-10-14 18:22:00+00:00	34,1708	73209	1	125,37	-0,002	-0,003
2013-10-14 18:23:00+00:00	34,1609	49933,8	4	75,152	75,143	-0,003
2013-10-14 18:24:00+00:00	34,1808	66252,7	3	25,988	25,979	-0,003
2013-10-14 18:25:00+00:00	34,1708	71075	6	147,527	122,015	-0,003
2013-10-14 18:26:00+00:00	34,2006	40144,2	5	275,327	268,177	-0,003
2013-10-14 18:27:00+00:00	34,2006	19622,7	5	89,248	69,39	-0,003
2013-10-14 18:28:00+00:00	34,1907	22696,8	6	220,651	216,642	3,997
2013-10-14 18:29:00+00:00	34,2006	15443,2	6	60,727	60,718	-0,003
2013-10-14 18:30:00+00:00	34,2006	38808,1	2	19,979	1,998	-0,003
2013-10-14 18:31:00+00:00	34,2006	32091,5	5	119,95	113,617	-0,003
2013-10-14 18:32:00+00:00	34,2205	40997,6	2	49,162	49,153	-0,003
2013-10-14 18:33:00+00:00	34,2105	53463,4	2	26,215	8,886	-0,003
2013-10-14 18:34:00+00:00	34,2105	68268,9	0	0,006	-0,002	-0,003
2013-10-14 18:35:00+00:00	34,2105	73544,6	1	1,42	1,412	-0,003
2013-10-14 18:36:00+00:00	34,2105	202442	2	530,736	20,516	510,209
2013-10-14 18:37:00+00:00	34,2205	131532	3	109,944	62,019	-0,003
2013-10-14 18:38:00+00:00	34,2304	44781,1	0	0,006	-0,002	-0,003
2013-10-14 18:39:00+00:00	34,2105	26762,4	0	0,006	-0,002	-0,003
2013-10-14 18:40:00+00:00	34,2105	33329,9	3	40,635	25,429	15,196
2013-10-14 18:41:00+00:00	34,1907	111865	3	43,401	17,434	13,112
2013-10-14 18:42:00+00:00	34,1808	109428	2	20,722	20,715	-0,003
2013-10-14 18:43:00+00:00	34,1708	58001,6	1	12,129	-0,002	-0,003
2013-10-14 18:44:00+00:00	34,1708	38622,7	1	6,087	6,081	-0,003
2013-10-14 18:45:00+00:00	34,1808	81365,4	2	38,228	38,222	-0,003
2013-10-14 18:46:00+00:00	34,1808	38573,3	3	362,502	11,399	-0,003
2013-10-14 18:47:00+00:00	34,1907	49938,9	3	55,375	41,513	-0,003
2013-10-14 18:48:00+00:00	34,1808	74737,5	2	24,064	17,577	-0,003
2013-10-14 18:49:00+00:00	34,1808	57987,5	3	746,379	602,005	-0,003
2013-10-14 18:50:00+00:00	34,1907	36734,5	1	20,253	-0,001	-0,003
2013-10-14 18:51:00+00:00	34,1808	42632,9	3	379,803	379,798	-0,003
2013-10-14 18:52:00+00:00	34,1708	31141,4	2	65,212	-0,001	-0,003
2013-10-14 18:53:00+00:00	34,1708	18337	3	397,83	397,825	-0,003
2013-10-14 18:54:00+00:00	34,1708	31164,6	4	87,92	87,915	-0,003
2013-10-14 18:55:00+00:00	34,151	61685,3	7	845,49	799,267	12,039
2013-10-14 18:56:00+00:00	34,1708	58019,7	7	268,644	154,136	114,501
2013-10-14 18:57:00+00:00	34,1808	30109,6	2	26,165	26,16	-0,002
2013-10-14 18:58:00+00:00	34,1609	21736,6	2	12,942	12,937	-0,002
2013-10-14 18:59:00+00:00	34,1708	26420,9	2	33,417	33,412	-0,002
2013-10-14 19:00:00+00:00	34,1708	35456,9	4	208,653	202,991	-0,002
2013-10-14 19:01:00+00:00	34,1708	43937,7	6	149,046	35,117	40,424
2013-10-14 19:02:00+00:00	34,1907	42189,6	0	0,004	0	-0,002
2013-10-14 19:03:00+00:00	34,2205	29170,6	6	660,985	635,663	25,316
2013-10-14 19:04:00+00:00	34,2205	128980	1	12,333	12,329	-0,002
2013-10-14 19:05:00+00:00	34,2304	74021,1	7	789,082	789,078	-0,002
2013-10-14 19:06:00+00:00	34,2105	65312,6	1	638,9	638,896	-0,002
2013-10-14 19:07:00+00:00	34,2105	184299	0	0,004	0	-0,002
2013-10-14 19:08:00+00:00	34,1907	117160	1	1588,7	0	-0,002
2013-10-14 19:09:00+00:00	34,2205	45116,6	4	156,573	156,569	-0,002
2013-10-14 19:10:00+00:00	34,2205	94120,4	8	395,236	358,354	-0,002
2013-10-14 19:11:00+00:00	34,2304	62826,9	1	25,104	25,1	-0,002
2013-10-14 19:12:00+00:00	34,2403	61398,1	2	36,586	36,582	-0,002
2013-10-14 19:13:00+00:00	34,2403	93576,3	0	0,004	0	-0,002
2013-10-14 19:14:00+00:00	34,2304	53455,4	0	0,004	0	-0,002
2013-10-14 19:15:00+00:00	34,2403	32520,8	5	87,422	81,093	-0,002
2013-10-14 19:16:00+00:00	34,2304	65551,4	2	838,329	838,324	-0,002
2013-10-14 19:17:00+00:00	34,2205	43261,6	1	5,482	5,477	-0,002
2013-10-14 19:18:00+00:00	34,2304	43842	3	43,796	43,791	-0,002
2013-10-14 19:19:00+00:00	34,2205	96205,1	3	54,912	43,953	-0,002
2013-10-14 19:20:00+00:00	34,2006	54716,8	2	4,065	4,06	-0,002
2013-10-14 19:21:00+00:00	34,1907	82771	9	368,798	50,45	239,167
2013-10-14 19:22:00+00:00	34,1907	48020,4	3	15,779	15,775	-0,002
2013-10-14 19:23:00+00:00	34,1808	50180,7	1	10,153	0	-0,002
2013-10-14 19:24:00+00:00	34,1907	41921,5	1	3,877	3,873	-0,002
2013-10-14 19:25:00+00:00	34,1907	33274,5	5	214,582	213,164	1,412
2013-10-14 19:26:00+00:00	34,2105	33616	5	1863,677	1831,316	32,355
2013-10-14 19:27:00+00:00	34,1907	38886,7	0	0,004	0,001	-0,002
2013-10-14 19:28:00+00:00	34,1907	106095	3	45,196	45,193	-0,002
2013-10-14 19:29:00+00:00	34,2304	72296,2	4	16,958	16,955	-0,002
2013-10-14 19:30:00+00:00	34,2006	67586,7	4	567,544	57,286	-0,002
2013-10-14 19:31:00+00:00	34,2205	35726,9	2	25,573	7,681	17,887
2013-10-14 19:32:00+00:00	34,2304	25290,4	2	23,961	11,916	12,04
2013-10-14 19:33:00+00:00	34,2205	26599,2	1	4,475	4,472	-0,002
2013-10-14 19:34:00+00:00	34,2304	54743	1	4,003	4	-0,002
2013-10-14 19:35:00+00:00	34,2205	89337,4	3	69,723	69,72	-0,002
2013-10-14 19:36:00+00:00	34,2105	79334,1	5	21,408	21,405	-0,002
2013-10-14 19:37:00+00:00	34,1808	105070	3	62,58	62,577	-0,002
2013-10-14 19:38:00+00:00	34,2105	109934	4	21,354	7,244	-0,002
2013-10-14 19:39:00+00:00	34,2006	51300,1	3	25,579	25,575	-0,002
2013-10-14 19:40:00+00:00	34,2006	84590,7	2	19,406	19,402	-0,002
2013-10-14 19:41:00+00:00	34,1907	77035,8	4	607,916	3,998	192,347
2013-10-14 19:42:00+00:00	34,1907	69268,4	2	13,18	13,176	-0,002
2013-10-14 19:43:00+00:00	34,2205	39149,7	2	22,338	22,334	-0,002
2013-10-14 19:44:00+00:00	34,2105	54900,2	3	104,689	104,685	-0,002
2013-10-14 19:45:00+00:00	34,1907	66911,6	4	44,484	21,307	-0,002
2013-10-14 19:46:00+00:00	34,1708	183793	0	0,002	-0,002	-0,002
2013-10-14 19:47:00+00:00	34,1609	224264	2	48,45	30,28	18,164
2013-10-14 19:48:00+00:00	34,1808	144761	1	3,164	3,16	-0,002
2013-10-14 19:49:00+00:00	34,2006	191190	2	22,007	6,706	-0,002
2013-10-14 19:50:00+00:00	34,1808	194176	1	20,373	20,369	-0,002
2013-10-14 19:51:00+00:00	34,1609	148004	3	241,105	237,228	-0,002
2013-10-14 19:52:00+00:00	34,1411	115838	0	0,002	-0,002	-0,002
2013-10-14 19:53:00+00:00	34,1311	195269	1	20,787	20,783	-0,002
2013-10-14 19:54:00+00:00	34,1609	214500	2	28,249	8,245	19,998
2013-10-14 19:55:00+00:00	34,1808	194648	1	1588,884	1588,88	-0,002
2013-10-14 19:56:00+00:00	34,1907	326253	4	235,363	235,359	-0,002
2013-10-14 19:57:00+00:00	34,2105	306962	1	11,448	-0,002	-0,002
2013-10-14 19:58:00+00:00	34,2105	1215740	0	0,002	-0,002	-0,002
2013-10-14 19:59:00+00:00	34,2006	419884	4	88,816	22,202	-0,002
2013-10-14 20:00:00+00:00	34,1708	594077	2	284,118	284,115	-0,002
2013-10-15 13:30:00+00:00	34,4686	458127	5	74,776	18,655	48,122
2013-10-15 13:31:00+00:00	34,4884	209509	6	130,3	130,301	0
2013-10-15 13:32:00+00:00	34,5182	216403	1	15,329	0,001	0
2013-10-15 13:33:00+00:00	34,4785	162035	2	36,197	30,283	0
2013-10-15 13:34:00+00:00	34,4884	153519	2	54,801	47,803	0
2013-10-15 13:35:00+00:00	34,4984	116798	0	-0,001	0,001	0
2013-10-15 13:36:00+00:00	34,4984	170222	1	54,267	54,269	0
2013-10-15 13:37:00+00:00	34,5083	149200	5	149,504	10,584	105,338
2013-10-15 13:38:00+00:00	34,4984	306395	0	-0,001	0,001	0
2013-10-15 13:39:00+00:00	34,5778	316963	3	69,633	0,001	30,381
2013-10-15 13:40:00+00:00	34,548	183081	4	64,099	43,22	0
2013-10-15 13:41:00+00:00	34,5381	128357	3	193,147	6,482	180,422
2013-10-15 13:42:00+00:00	34,548	209404	2	19,999	0,001	0
2013-10-15 13:43:00+00:00	34,5381	285377	2	21,212	3,465	17,748
2013-10-15 13:44:00+00:00	34,5579	256847	1	16,492	16,493	0
2013-10-15 13:45:00+00:00	34,5976	184821	4	73,904	72,491	0
2013-10-15 13:46:00+00:00	34,5976	203412	7	89,128	65,725	14,92
2013-10-15 13:47:00+00:00	34,5976	220189	3	32,248	7,35	12,45
2013-10-15 13:48:00+00:00	34,6175	195930	2	7,071	0,002	0
2013-10-15 13:49:00+00:00	34,6274	370064	5	261,655	44,177	14,731
2013-10-15 13:50:00+00:00	34,677	406590	5	253,256	180,369	15,653
2013-10-15 13:51:00+00:00	34,677	344938	4	210,354	3,743	202,749
2013-10-15 13:52:00+00:00	34,6969	224878	4	92,868	0,001	7,349
2013-10-15 13:53:00+00:00	34,6969	227724	3	48,289	43,094	0,001
2013-10-15 13:54:00+00:00	34,6869	234160	0	0	0,001	0,001
2013-10-15 13:55:00+00:00	34,7068	165812	1	49,689	49,69	0,001
2013-10-15 13:56:00+00:00	34,6869	244189	1	30,298	30,299	0,001
2013-10-15 13:57:00+00:00	34,6969	255076	3	22,084	2,237	10,001
2013-10-15 13:58:00+00:00	34,677	194606	5	56,984	25,2	10,001
2013-10-15 13:59:00+00:00	34,6969	227850	1	12,449	0,001	0,001
2013-10-15 14:00:00+00:00	34,677	221171	1	9,797	0,001	0,001
2013-10-15 14:01:00+00:00	34,6472	323386	7	962,817	868,545	0,001
2013-10-15 14:02:00+00:00	34,6869	296060	6	413,712	217,797	153,679
2013-10-15 14:03:00+00:00	34,6671	161910	4	266,977	204,387	57,053
2013-10-15 14:04:00+00:00	34,6572	142643	8	127,859	64,056	54,37
2013-10-15 14:05:00+00:00	34,6175	190057	6	359,713	148,59	202,757
2013-10-15 14:06:00+00:00	34,6373	198941	7	735,159	190,843	452,51
2013-10-15 14:07:00+00:00	34,6274	314048	7	1672,224	1631,524	12,885
2013-10-15 14:08:00+00:00	34,6472	197738	0	0	0	0,001
2013-10-15 14:09:00+00:00	34,6472	92452,9	2	17,973	0	17,974
2013-10-15 14:10:00+00:00	34,6572	241755	1	17,917	17,916	0,001
2013-10-15 14:11:00+00:00	34,677	259869	3	119,57	69,577	0,001
2013-10-15 14:12:00+00:00	34,6869	223614	5	254,603	238,188	13,965
2013-10-15 14:13:00+00:00	34,6969	163016	1	17,973	17,972	0,001
2013-10-15 14:14:00+00:00	34,6869	216519	1	17,917	0	17,917
2013-10-15 14:15:00+00:00	34,7167	175054	2	519,182	0	0,001
2013-10-15 14:16:00+00:00	34,7068	208878	3	43,133	33,719	7,682
2013-10-15 14:17:00+00:00	34,7167	152705	4	436,99	23,473	403,173
2013-10-15 14:18:00+00:00	34,6969	84250,1	5	159,706	7,032	75,267
2013-10-15 14:19:00+00:00	34,6969	161308	5	752,829	705,038	0,001
2013-10-15 14:20:00+00:00	34,7068	125343	2	1599,601	1599,601	0,001
2013-10-15 14:21:00+00:00	34,7167	81729,2	2	14,846	0	0,001
2013-10-15 14:22:00+00:00	34,7167	55405	2	47,878	44,272	3,607
2013-10-15 14:23:00+00:00	34,7167	187104	4	73,342	17,362	8,001
2013-10-15 14:24:00+00:00	34,7167	162575	5	52,253	21,054	7,617
2013-10-15 14:25:00+00:00	34,6969	105736	2	1621,642	0	0,001
2013-10-15 14:26:00+00:00	34,6969	103143	2	652,781	640,33	12,451
2013-10-15 14:27:00+00:00	34,6969	67582,7	1	14,596	0	0,001
2013-10-15 14:28:00+00:00	34,6869	57213,6	1	11,749	0	0,001
2013-10-15 14:29:00+00:00	34,6869	96720	5	1766,496	1766,495	0,001
2013-10-15 14:30:00+00:00	34,6969	149805	1	0,001	0	0,001
2013-10-15 14:31:00+00:00	34,7068	153988	2	43,233	43,232	0,001
2013-10-15 14:32:00+00:00	34,7068	99783,1	1	56,693	0	0,001
2013-10-15 14:33:00+00:00	34,6969	269007	4	319,902	300,239	0,001
2013-10-15 14:34:00+00:00	34,6671	489481	2	113,089	113,089	0,001
2013-10-15 14:35:00+00:00	34,6075	340931	3	78,879	56,788	22,092
2013-10-15 14:36:00+00:00	34,6175	115703	0	0,001	0,001	0,001
2013-10-15 14:37:00+00:00	34,6274	93765,8	2	379,165	0,001	0,001
2013-10-15 14:38:00+00:00	34,6274	69474,9	1	6,084	6,084	0,001
2013-10-15 14:39:00+00:00	34,5976	121698	5	100,296	68,365	0,001
2013-10-15 14:40:00+00:00	34,6175	449578	5	1613,925	1603,825	0,001
2013-10-15 14:41:00+00:00	34,5678	303768	2	25,717	0,001	0,001
2013-10-15 14:42:00+00:00	34,5678	104410	11	154,395	0,001	130,808
2013-10-15 14:43:00+00:00	34,5976	50076,9	4	42,685	30,236	0,001
2013-10-15 14:44:00+00:00	34,5877	117224	2	9,517	2,238	0,001
2013-10-15 14:45:00+00:00	34,5877	116165	1	2,647	2,648	0,001
2013-10-15 14:46:00+00:00	34,5976	109858	2	97,478	97,479	0,001
2013-10-15 14:47:00+00:00	34,5877	226850	5	221,603	14,578	0,001
2013-10-15 14:48:00+00:00	34,5976	210792	1	23,58	0,002	23,581
2013-10-15 14:49:00+00:00	34,6175	115084	3	227,985	216,851	11,137
2013-10-15 14:50:00+00:00	34,6075	48039,6	0	0	0,002	0,001
2013-10-15 14:51:00+00:00	34,5976	69396,3	0	0	0,002	0,001
2013-10-15 14:52:00+00:00	34,5579	85913,7	4	89,491	89,493	0,001
2013-10-15 14:53:00+00:00	34,5877	68376,7	7	591,416	135,284	403,672
2013-10-15 14:54:00+00:00	34,5877	170459	2	57,03	50,707	6,325
2013-10-15 14:55:00+00:00	34,5678	216513	2	15,407	13,677	0
2013-10-15 14:56:00+00:00	34,5678	140821	2	374,526	34,134	0
2013-10-15 14:57:00+00:00	34,5778	71355,1	1	13,638	0,002	0
2013-10-15 14:58:00+00:00	34,5877	54882,1	2	110,405	0,002	0
2013-10-15 14:59:00+00:00	34,5778	113007	3	685,189	672,741	12,45
2013-10-15 15:00:00+00:00	34,5579	178439	1	23,58	0,002	0
2013-10-15 15:01:00+00:00	34,548	205186	9	1033,026	955,85	11,045
2013-10-15 15:02:00+00:00	34,5976	119804	8	814,317	617,833	47,791
2013-10-15 15:03:00+00:00	34,5877	76814,2	4	66,151	29,679	0
2013-10-15 15:04:00+00:00	34,5678	70769,7	2	64,724	12,372	52,355
2013-10-15 15:05:00+00:00	34,5579	85255,7	5	100,446	30,687	35,917
2013-10-15 15:06:00+00:00	34,5579	125800	0	0	0,002	0
2013-10-15 15:07:00+00:00	34,5877	107848	3	49,068	12,532	0
2013-10-15 15:08:00+00:00	34,5877	64345,3	0	0	0,002	0
2013-10-15 15:09:00+00:00	34,5778	44021,3	1	79,461	0,002	79,461
2013-10-15 15:10:00+00:00	34,5678	111162	0	0	0,002	0
2013-10-15 15:11:00+00:00	34,6274	186629	1	511,167	0,002	511,167
2013-10-15 15:12:00+00:00	34,6274	224973	0	0	0,002	0
2013-10-15 15:13:00+00:00	34,6274	130153	0	0	0,002	0
2013-10-15 15:14:00+00:00	34,5976	49604,4	1	21,471	0,002	0
2013-10-15 15:15:00+00:00	34,5976	30330,3	8	121,732	53,961	67,773
2013-10-15 15:16:00+00:00	34,6075	105239	7	64,066	0,002	40,877
2013-10-15 15:17:00+00:00	34,6472	146719	11	117,585	25,64	0
2013-10-15 15:18:00+00:00	34,6274	81431,9	0	-0,001	0,002	0
2013-10-15 15:19:00+00:00	34,6472	111151	5	590,298	106,04	202,793
2013-10-15 15:20:00+00:00	34,677	62741,2	4	163,454	131,116	0
2013-10-15 15:21:00+00:00	34,6671	50895,1	4	131,804	8,488	0
2013-10-15 15:22:00+00:00	34,6869	90806,5	3	47,187	47,19	0
2013-10-15 15:23:00+00:00	34,6969	117873	9	232,711	105,682	0
2013-10-15 15:24:00+00:00	34,6869	117172	5	100,972	51,949	0
2013-10-15 15:25:00+00:00	34,6869	100184	1	4,122	4,125	0
2013-10-15 15:26:00+00:00	34,677	80139,2	5	441,208	59,75	381,462
2013-10-15 15:27:00+00:00	34,6472	49243,7	4	80,034	67,628	0
2013-10-15 15:28:00+00:00	34,6472	51161,1	4	1672,84	55,512	0
2013-10-15 15:29:00+00:00	34,6572	39134,6	2	57,37	57,373	0
2013-10-15 15:30:00+00:00	34,6572	58302,8	3	16,513	6,924	0
2013-10-15 15:31:00+00:00	34,6671	141578	2	379,266	379,269	0
